16292.622	14675	43429	4342.9	1195.935	280	63	10
17873.753	15804	47419	4741.9	1703.644	283	53	10
34806.205	29493	58659	5865.9	10045.866	395	72	10
39036.964	15338	76392	7639.2	3731.027	426	87	10
28780.525	10556	75959	1418.362	27362.162	333	107	10
34187.823	20646	74454	4187.841	29999.983	359	77	10
27426.338	18459	74440	3801.464	23624.874	295	114	10
29447.633	29976	76254	8054.515	21393.118	277	133	10
21962.369	24632	80214	4112.917	17849.452	209	123	10
28791.753	29986	91466	4903.753	23888	237	128	10
33269.448	24330	91195	4496.014	28773.434	288	107	10
32676.757	22441	97050	4493.173	28183.584	273	111	10
30153.929	19124	100684	4586.923	25567.006	252	119	10
29595.607	16992	101908	4120.545	25475.061	249	136	10
36929.295	16110	102518	3540.33	33388.965	311	124	10
37299.499	15401	100125	3396.165	33903.334	323	106	10
506.899	718	2044	204.4	67.872	184	2497	11
437.62	2128	1487	148.7	90.062	121	2279	11
481.042	941	1707	170.7	85.461	182	2021	11
522.794	659	1895	189.5	82.471	205	3605	11
116.47	371	1623	162.3	16.417	58	1595	11
418.744	922	1719	171.9	80.615	159	2156	11
550.718	0	0	0	0	119	1453	11
526.732	1322	2060	206	78.57	156	1069	11
453.28	657	2070	207	56.43	166	714	11
596.014	5732	1783	178.3	100.855	79	477	11
618.052	1443	1920	192	146.079	184	413	11
678.941	1757	2086	208.6	92.577	177	376	11
564.975	3462	2154	72.256	492.72	101	462	11
700.463	5786	2221	82.35	618.113	87	592	11
705.023	3200	2361	70.61	634.414	127	553	11
856.749	1485	2453	93.021	763.728	218	582	11
469.116	364	1988	51.328	417.788	199	665	11
442.521	841	2097	71.949	370.573	151	497	11
624.542	450	2169	63.728	560.814	238	896	11
446.482	344	2003	28.99	417.492	190	714	11
553.403	453	1930	44.85	508.553	232	557	11
399.483	301	1692	118.863	280.62	200	86	11
564.247	185	1029	146.035	418.211	465	28	11
760.845	231	800	319.96	440.885	738	24	11
10086.67	9178	27902	2790.2	1660.437	272	3342	12
12210.787	12298	26763	2676.3	2176.145	313	775	12
13141.205	11104	29953	2995.3	1855.448	320	706	12
10060.227	7975	25809	2580.9	2084.186	298	787	12
6653.064	8557	16787	1678.7	1372.35	263	586	12
7313.279	28886	145	14.5	7105.628	252	1965	12
6142.222	8748	17488	1748.8	1286.954	234	3054	12
5255.234	5383	15342	1534.2	797.226	254	3145	12
5585.02	5415	14213	1421.3	822.148	285	3807	12
6092.231	7974	12840	1284	1312.725	293	4701	12
7950.587	15172	14590	1459	2465.134	267	4641	12
8418.315	12972	17713	1771.3	2057.58	274	4990	12
5914.051	9059	14523	1253.831	4660.219	251	1046	12
6872	14345	13485	2010.835	4861.165	247	975	12
3825.75	3062	9701	2102.455	1723.295	300	1189	12
3455.42	6283	6970	1176.113	2279.307	261	790	12
2866.663	4030	6494	1408.217	1458.446	272	862	12
2904.602	3290	5719	692.734	2211.868	322	374	12
2732.482	5723	5857	1125.932	1606.55	236	919	12
3164.943	6195	7812	1060.252	2104.691	226	1164	12
3365.056	4272	9531	1176.368	2188.688	244	1720	12
2876.27	3311	7686	634.559	2241.711	262	784	12
2496.845	3284	5573	660.875	1835.97	282	300	12
2301.977	3876	4784	650.79	1651.188	266	348	12
1430.005	0	0	0	0	120	1172	13
1998.308	0	0	0	0	194	1481	13
2307.497	0	0	0	0	250	1491	13
1456.702	0	0	0	0	159	1013	13
1637.351	3684	6859	685.9	624.217	155	1113	13
2746.67	8678	6988	698.8	1639.144	175	1602	13
2918.119	8259	7418	741.8	1713.23	186	1680	13
2694.618	7674	6933	693.3	1531.534	184	1552	13
2880.892	7652	6972	697.2	1709.65	197	1609	13
2625.109	6038	6573	657.3	1568.372	208	1487	13
2315.936	5271	6182	618.2	1461.118	202	1470	13
3592.59	6038	2910	291	2266.385	401	2023	13
4173.853	6176	3516	2567.335	1606.518	431	2219	13
4033.762	5369	3240	2234.798	1798.964	469	972	13
2964.77	4372	2918	1601.836	1362.934	407	672	13
2937.246	3677	2840	1499.25	1437.996	451	650	13
2290.016	2754	2057	1139.328	1150.688	476	717	13
3408.373	5319	2086	2015.378	1392.996	460	3528	13
2922.373	5175	2086	1772.875	1149.499	402	4887	13
3060.394	4766	2249	1716.863	1343.531	436	1919	13
2418.961	6750	2281	1293.005	1125.956	268	1486	13
1246.859	1599	1978	455.394	791.465	349	1186	13
753.898	890	1441	298.848	455.049	323	1001	13
182.05	409	644	71.248	110.802	173	708	13
1188.306	3524	392	39.2	907.14	303	2168	14
2339.565	5879	784	78.4	1781.68	351	2996	14
2269.303	4602	1279	127.9	1253.864	386	3121	14
1637.772	2456	937	93.7	860.482	483	4189	14
2229.035	3110	648	64.8	1639.168	593	7505	14
1772.588	2548	770	77	1215.548	534	2573	14
1972.339	3671	821	82.1	1176.774	439	2006	14
1816.641	4294	818	81.8	1240.252	355	2520	14
1909.743	5181	862	86.2	1416.286	316	2701	14
2308.522	4021	1032	103.2	1394.609	457	2339	14
2765.361	5459	1494	149.4	1348.868	398	2813	14
3049.715	4726	2123	212.3	1658.55	445	2574	14
2160.328	3995	2672	994.609	1165.718	324	2657	14
2419.644	5356	2104	1161.194	1258.45	324	2722	14
2691.856	5594	2248	1293.143	1398.713	343	2971	14
2474.278	7970	2183	1398.433	1075.845	244	1549	14
1383.399	1980	1754	561.14	822.259	370	1035	14
1575.808	4021	2168	824.905	750.902	255	1048	14
640.674	1096	1220	252.886	387.788	277	937	14
1180.108	4412	1204	826.177	353.931	210	952	14
882.568	1025	1228	327.393	555.175	392	1018	14
1187.063	1393	776	406.592	780.471	547	1115	14
780.837	1034	698	446.763	334.074	451	949	14
1443.383	1600	843	675.722	767.661	591	1257	14

